Latitude,Longitude,altitude (m),Injury.Severity,Aircraft.Damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Amateur.Built,Total.Passengers
33.728,-117.031,458.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172F,1,RECIPROCATING,PUBLIC AIRCRAFT,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
35.201,-90.054,68.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
33.688,-112.082,445.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,TAKEOFF,NO,1
18.338,-64.967,7.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA23,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAXI,NO,1
38.945,-76.773,49.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20J,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
25.998,-80.241,1.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
37.669,-98.124,487,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA34,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
38.806,-104.701,1864.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAXI,NO,2
32.991,-111.917,395,NON-FATAL,SUBSTANTIAL,AIRPLANE,ERCOUPE,415,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,2,0,0,VMC,TAKEOFF,NO,2
30.358,-85.796,19.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,23,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,APPROACH,NO,2
29.845,-82.048,56.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,23,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAXI,NO,2
24.732,-81.07,0,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,TAKEOFF,NO,2
35.971,-115.134,745.9,FATAL,DESTROYED,AIRPLANE,BEECH,C24,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,2,2,0,0,VMC,TAKEOFF,NO,4
34.4,-100.887,732.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT 602,1,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,1,VMC,MANEUVERING,NO,2
59.935,-165.577,0,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
39.039,-122.908,405.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,SIAI-MARCHETTI,SM 1019,1,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
32.22,-91.87,17.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7KCAB,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
42.743,-94.647,372.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,195A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
32.464,-96.921,207.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28D-180,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,TAKEOFF,NO,1
61.416,-149.508,22.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
41.015,-111.581,1983.3,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210,1,RECIPROCATING,PART 91: GENERAL AVIATION,AERIAL OBSERVATION,2,0,0,0,VMC,MANEUVERING,NO,2
33.863,-87.845,127.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAXI,NO,1
38.369,-81.602,286.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,LANDING,NO,1
39.268,-108.864,1441.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,JACKSON,VELOCITY,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,1,VMC,CLIMB,NO,1
60.969,-149.119,60.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,LAKE,LA-4-200,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
46.319,-87.282,323.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,DESCENT,NO,2
37.512,-122.249,1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
45.865,-84.637,224.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA32RT,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,6,VMC,LANDING,NO,6
34.539,-87.531,180.3,FATAL,DESTROYED,AIRPLANE,WEATHERLY,620,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,1,0,0,0,VMC,MANEUVERING,NO,1
36.198,-95.888,193,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA60,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
29.908,-96.95,96.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
42.933,-71.436,69,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28-180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
61.229,-151.769,711.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
30.369,-87.688,16.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,CRUISE,NO,4
34.092,-118.031,88.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,510,1,TURBO FAN,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
35.583,-89.587,83.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA20,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
30.404,-95.437,82.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,CRUISE,NO,2
34.655,-112.419,1520.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
47.276,-114.124,1110.7,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,33,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,3,0,0,0,VMC,MANEUVERING,NO,3
33.351,-98.819,385,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT502,1,TURBO PROP,PART 91: GENERAL AVIATION,BUSINESS,0,0,1,0,VMC,TAKEOFF,NO,1
62.321,-150.093,109.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-22-150,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
44.182,-122.078,520.7,FATAL,DESTROYED,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,GO-AROUND,NO,2
60.942,-151.961,17,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
34.423,-119.837,3.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,LOCKHEED,C130,1,TURBO PROP,PART 91: GENERAL AVIATION,FERRY,0,0,0,7,VMC,TAKEOFF,NO,7
34.73,-112.035,1079.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,TAKEOFF,NO,2
40.405,-86.243,264.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,CRUISE,NO,2
35.534,-97.647,390.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,425,2,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
40.719,-114.031,1287.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA24,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
31.404,-97.214,197.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,AMERICAN LEGEND AIRCRAFT CO,AL3C,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
33.734,-117.021,460.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
61.493,-151.906,302.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,M5,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
37.689,-121.819,118.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,120,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,0,VMC,TAKEOFF,NO,1
27.979,-82.528,6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,310,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
47.209,-93.51,399.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,108,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,APPROACH,NO,1
42.625,-83.973,284.6,FATAL,SUBSTANTIAL,AIRPLANE,AERO COMMANDER,200,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,TAKEOFF,NO,2
47.619,-117.535,719.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28R,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
36.179,-106.961,2266.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,TU206,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAKEOFF,NO,3
37.86,-76.885,34.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,0,VMC,CRUISE,NO,1
64.28,-148.11,245.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7GCBC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
39.691,-75.638,1.2,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,95B55,2,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,2,0,0,0,VMC,TAKEOFF,NO,2
29.817,-89.276,0,FATAL,DESTROYED,AIRPLANE,CESSNA,U206,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,2,0,0,IMC,CRUISE,NO,3
41.7,-73.729,211.2,FATAL,DESTROYED,AIRPLANE,CESSNA,T303,2,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,2,3,1,0,VMC,TAKEOFF,NO,6
44.708,-100.062,571.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT502,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
30.026,-90.03,1.7,FATAL,DESTROYED,AIRPLANE,PITTS,S2,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,TAKEOFF,NO,2
36.367,-82.182,469.4,NON-FATAL,DESTROYED,AIRPLANE,TEXTRON AVIATION INC,680A,2,TURBO FAN,PART 91: GENERAL AVIATION,BUSINESS,0,0,3,2,VMC,LANDING,NO,5
26.381,-98.817,56.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,CRUISE,NO,1
37.894,-121.239,8.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,ROCKWELL,690,2,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
36.274,-81.578,1006.5,FATAL,DESTROYED,AIRPLANE,FANTASY AIR,ALLEGRO,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,APPROACH,NO,1
30.97,-87.206,12.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,POSITIONING,0,1,0,0,VMC,MANEUVERING,NO,1
35.098,-97.969,347.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
61.179,-149.958,22.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
39.93,-84.023,267.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,3,0,VMC,TAKEOFF,NO,3
41.378,-79.861,467.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CONSOLIDATED VULTEE,BT13,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
47.049,-91.745,323.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
41.786,-87.752,185,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
35.292,-98.97,472.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,0,VMC,TAKEOFF,NO,1
25.998,-80.238,2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
40.172,-75.08,68.8,FATAL,DESTROYED,AIRPLANE,BEECH,F33,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,3,0,0,0,IMC,TAKEOFF,NO,3
42.848,-92.117,331.5,FATAL,DESTROYED,AIRPLANE,AIR TRACTOR,AT502,1,TURBO PROP,PART 91: GENERAL AVIATION,POSITIONING,1,0,0,0,VMC,MANEUVERING,NO,1
38.29,-104.498,1426.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA20,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
48.436,-105.761,867.9,FATAL,DESTROYED,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,2,0,0,0,VMC,APPROACH,NO,2
25.648,-80.433,1.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,2,1,0,VMC,TAKEOFF,NO,3
37.724,-122.212,2.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,IMC,LANDING,NO,3
38.311,-75.124,1.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
38.815,-78.771,383.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
40.938,-97.502,498.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT502,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
61.037,-149.045,1667.7,FATAL,DESTROYED,AIRPLANE,PIPER,PA22-150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,4,0,0,0,VMC,MANEUVERING,NO,4
38.141,-122.556,0.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P210,1,TURBO PROP,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,2,VMC,LANDING,NO,2
38.721,-77.515,52.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
60.589,-152.158,8,NON-FATAL,SUBSTANTIAL,AIRPLANE,DOUGLAS,DC3C,2,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,2,VMC,LANDING,NO,2
46.701,-92.504,389.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
38.944,-104.57,2076.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
38.724,-120.753,783.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,177,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
35.032,-85.205,206.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAKEOFF,NO,3
30.515,-87.872,34,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,CRUISE,NO,2
40.448,-109.507,1600.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,E162,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,2,0,0,VMC,TAKEOFF,NO,2
43.955,-88.664,269.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,CRUISE,NO,1
63.329,-142.952,501,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
36.059,-85.528,314.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA46,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,7,VMC,TAKEOFF,NO,7
29.251,-107.404,1837.1,FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT400,1,TURBO PROP,"NON-U.S., NON-COMMERCIAL",AERIAL APPLICATION,1,0,0,0,UNK,MANEUVERING,NO,1
41.783,-87.745,185.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,RYAN,NAVION,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,LANDING,NO,4
31.807,-106.376,1201.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,SWEARINGEN,SA227,2,TURBO PROP,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,3,VMC,APPROACH,NO,3
43.772,-84.946,278.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,ICON,A5,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,1,0,1,VMC,TAKEOFF,NO,2
47.559,-121.864,39.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,177RG,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,LANDING,NO,2
36.981,-77.003,32,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
43.557,-90.889,386.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CULVER,LCA,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,CRUISE,NO,1
40.167,-97.715,489.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T188,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
32.136,-84.194,141,FATAL,DESTROYED,AIRPLANE,CIRRUS,SR22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,IMC,TAKEOFF,NO,2
42.85,-103.085,988.1,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,95B55,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,3,0,0,0,VMC,APPROACH,NO,3
43.991,-88.56,237.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,NORTH AMERICAN,AT 6F,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
62.478,-153.52,346.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
33.999,-96.642,216.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAKEOFF,NO,3
43.561,-116.218,868.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,402,2,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,3,VMC,LANDING,NO,3
48.052,-122.801,32.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,1,VMC,LANDING,NO,3
43.484,-84.484,210.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,AYRES,S2R,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,TAKEOFF,NO,1
36.228,-121.121,114.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,R182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
61.688,-151.401,220,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA19,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,1,VMC,LANDING,NO,2
36.832,-114.057,582.6,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,550,2,TURBO JET,PART 91: GENERAL AVIATION,FERRY,0,0,1,0,VMC,LANDING,NO,1
45.619,-121.168,69.5,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,210 5(205),1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
45.354,-117.633,1092.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,ROCKWELL,112A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,TAKEOFF,NO,4
33.688,-112.082,445.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
39.579,-104.851,1771,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,TAKEOFF,NO,2
28.777,-81.235,13.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,95B55,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
41.627,-73.884,47.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA46,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,3,1,0,VMC,CRUISE,NO,4
35.947,-112.153,1995,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,4,VMC,LANDING,NO,4
44.968,-114.733,1116,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,3,VMC,LANDING,NO,3
38.339,-75.062,0,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172RG,1,RECIPROCATING,PART 91: GENERAL AVIATION,AERIAL OBSERVATION,0,0,0,1,VMC,MANEUVERING,NO,1
45.518,-102.468,846,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
44.537,-115.351,1758.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P206,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAKEOFF,NO,3
